,Owner_Type,Brand_Audi,Brand_BMW,Brand_Bentley,Brand_Chevrolet,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_ISUZU,Brand_Jaguar,Brand_Jeep,Brand_Lamborghini,Brand_Land,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Model_Type_Hatchback,Model_Type_SUV/MUV/MPV,Model_Type_Sedan,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,Z_Age,Z_Kilometers_Driven,Z_Mileage_Converted,Z_Engine,Z_Power,Z_Seats,Z_Price
606,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.16426221732428528,1.1741201501784728,-1.336439410836721,1.9815692924613173,1.1796981258989052,2.0916852436215922,1.3707988260576354
607,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.3648132393971872,0.798596548236471,-1.1445476629989657,1.4856730726569154,-1.187169258220193,3.0507910043078104,-0.9038501574451121
608,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0486788073070032,-0.5961569167488426,-0.4800382394477729,-0.4861686019094412,-0.4665805525440188,-0.32506825614769624,-1.7100347066350703
609,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.7965310815046535,-2.020944672692146,0.6419332722647142,-0.06496374610860915,0.23922476924414768,-0.32506825614769624,1.7941191132480658
610,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.48039664941446936,0.37677872376530797,-0.5257541026965723,0.7486152672275479,1.2615310850997488,-0.32506825614769624,1.60161283649934
611,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.1518722147658988,0.05447620220145503,-0.1955451586073059,-0.7265020421046615,-0.6124336637309199,-0.32506825614769624,-0.6851306592919317
612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-1.1126655135948376,-0.3230292529457429,-0.9909974500322746,1.050784046515529,0.9632131135993736,2.0916852436215922,0.6728857419449054
613,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-1.1126655135948376,-0.5153966487559504,0.881595487918637,-0.06100001443026687,-0.10950583833925034,2.0916852436215922,0.6243291364091772
614,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.1518722147658988,0.30618867771723474,0.3507156574244205,0.7486152672275479,0.6998180746680782,-0.32506825614769624,-0.07778344118020117
615,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-1.1126655135948376,-0.695273409230079,0.29980887472034545,-0.7265020421046615,-0.5571382417702309,-0.32506825614769624,-0.24270553688401944
616,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1.1126655135948376,-2.653605998120372,0.6807912965645114,-0.7265020421046615,-0.5589022693615977,-0.32506825614769624,-0.11789356943140693
617,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7965310815046535,-1.2082713016288003,0.0758010900524203,0.7890423491812051,1.4686113580116391,-0.32506825614769624,2.0205406253712006
618,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.0486788073070032,0.9519521824247654,-1.0824607367571353,-0.4838837710533948,-0.9336887655668898,-0.32506825614769624,-1.8826588163088431
619,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.1518722147658988,-0.8717859571974221,0.5714991815867576,-0.7265020421046615,-0.6457434906649202,-0.32506825614769624,-1.0087029557074034
620,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.7965310815046535,-0.29005398172662067,0.9623853051637911,0.10086845639037079,0.48615300437151665,-0.32506825614769624,0.4376505754013464
621,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.16426221732428528,0.555950737125186,-0.4348085722604818,0.7890423491812051,1.3518630851298552,-0.32506825614769624,1.5296468877781524
622,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.784141078946267,0.37677872376530797,-1.5718366631564875,0.4772792929459622,1.4044518351924833,-0.32506825614769624,0.7954282873093821
623,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.100275511036451,-0.4008125556223985,0.18699380053360132,-0.7215490314051484,-0.6305454646200195,-0.32506825614769624,-1.6706045424202776
624,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.4680066468560829,0.617565798031487,-0.6995904145777694,1.050784046515529,0.7339121161542204,2.0916852436215922,0.29080974053207836
625,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-1.1126655135948376,-0.3466446072615707,1.9402518958414088,-0.6027135439118154,-0.36950181099979107,-0.32506825614769624,0.5064482343639569
626,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1126655135948376,-0.8408325706387948,0.433509972409022,1.0013582398934386,1.6058087503965264,-0.32506825614769624,2.0864613155195944
627,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.6809476714873717,1.0686646945332539,-0.34835964301668293,-0.06298121832354857,-0.6733442467960352,-0.32506825614769624,-1.3595050567032874
628,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.48039664941446936,0.9820552623388765,-1.8578522413873269,1.9815692924613173,1.1868265445132629,2.0916852436215922,1.3707988260576354
629,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.784141078946267,0.4517653374593357,1.283405850328052,-1.265936477155569,-1.0354827181212134,-0.32506825614769624,-0.9656210508125129
630,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.1126655135948376,-2.085927263085265,-2.7018400543383225,0.7949849705369693,2.0044457345147118,-0.32506825614769624,2.879385115626214
631,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.416409943126635,0.011829936473538565,0.881595487918637,-0.2702221144577236,-0.3290665814992577,-0.32506825614769624,-0.9446641153402822
632,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.1126655135948376,-1.331605998834983,-0.4533743344573472,-0.06298121832354857,0.308300659218746,2.0916852436215922,0.44521944235857586
633,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0486788073070032,0.9055477360830644,-1.2075544289577926,0.47397360712214354,0.4612614860390085,-0.32506825614769624,-0.8644199932303192
634,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.16426221732428528,0.09743119340961127,-0.028744214608345215,0.7486152672275479,1.2615310850997488,-0.32506825614769624,1.548790624286319
635,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.16426221732428528,-0.4008125556223985,-1.3397121150497417,1.4513738152715259,-0.06119418437923302,2.0916852436215922,0.8184602963938747
636,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.16426221732428528,0.4439791129986569,1.2710196745645042,-0.9237673118362945,-0.9336887655668898,-0.32506825614769624,-0.4870056351367484
637,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1518722147658988,-0.36138067296964504,-0.7849353303510226,0.13072383003629007,0.04179521640949528,-0.32506825614769624,-0.3546951269507051
638,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.4680066468560829,0.7316095976706144,-1.402376838849007,1.4513738152715259,-0.027944145452596856,2.0916852436215922,0.4003568607425685
639,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.7325443752168193,1.8114058932845118,-0.24587567400413404,-0.07091929053721678,0.15371490859919648,-0.32506825614769624,-1.6706045424202776
640,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-0.48039664941446936,0.46568093168308416,1.1268404802588514,-0.6027135439118154,-0.8019480933515253,-0.32506825614769624,-0.764188571761941
641,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.7325443752168193,1.3273623179040286,-1.6521149721023651,1.9666078249507775,2.0446444896494826,2.0916852436215922,1.219536835086513
642,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-0.7965310815046535,-1.115835239373848,0.18699380053360132,-0.7265020421046615,-0.5580200938867348,-0.32506825614769624,-0.0014886554664503544
643,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.1126655135948376,-1.3232326582148723,1.3238511479369341,-0.6027135439118154,-0.36950181099979107,-0.32506825614769624,0.6790723440377296
644,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-0.16426221732428528,0.3159766836404781,-0.09663653988095515,-0.06298121832354857,0.308300659218746,-0.32506825614769624,-0.027626349843951712
645,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-0.16426221732428528,0.0843715189355661,0.6480924028342585,-0.31951007541589,-0.299840120755399,-0.32506825614769624,-0.05823544404036108
646,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.1518722147658988,-0.315521098338905,-0.07226467424266396,-0.06100001443026687,-0.08522874513014328,-0.32506825614769624,-0.174334324994433
647,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.4680066468560829,0.3995392133179288,0.914481229015043,-0.7215490314051484,-0.8032499545966264,-0.32506825614769624,-0.3546951269507051
648,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.48039664941446936,0.33011642732318536,0.6562907261729606,-0.6027135439118154,-0.36136021432216814,2.0916852436215922,0.2012980120079892
649,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.48039664941446936,0.3536420107818044,1.7068605530816785,-0.6027135439118154,-0.7999966214135901,-0.32506825614769624,-0.010756261880576223
650,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0486788073070032,-0.24801442383357605,-0.7734565678766064,1.0013582398934386,1.2010203291770936,-0.32506825614769624,0.44521944235857586
651,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1518722147658988,-1.4113658840598082,0.36608884865645464,-0.7240245031548888,-0.4161653068006319,-0.32506825614769624,-0.8076732046564085
652,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.7325443752168193,0.763303161460614,-0.4533743344573472,-1.0152278566461534,-1.0498674516909556,-0.32506825614769624,-1.17345361969875
653,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.4680066468560829,0.6697124715715769,0.9623853051637911,0.10086845639037079,0.4865339464231778,-0.32506825614769624,-0.21354292935501576
654,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-1.1126655135948376,-0.17195136274685746,1.9402518958414088,-0.6027135439118154,-0.36950181099979107,-0.32506825614769624,0.1856859863102256
655,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.3648132393971872,1.0445648629539817,-1.0824607367571353,-0.4838837710533948,-0.9336887655668898,-0.32506825614769624,-1.6324674060775795
656,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1.1126655135948376,0.2061647599115407,-0.4005428610849173,-0.7215490314051484,-0.7999966214135901,-0.32506825614769624,-0.05823544404036108
657,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.7965310815046535,-1.380910785895915,0.2097974954627685,-0.7215490314051484,-0.3640710197044505,-0.32506825614769624,-0.07778344118020117
658,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1518722147658988,-0.4496456219343852,1.5785906913118584,-0.06100001443026687,-0.10950583833925034,-0.32506825614769624,-0.3422556666501145
659,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.48039664941446936,0.8601049818432317,1.0040991197987088,-0.2702221144577236,-0.3632574573265547,-0.32506825614769624,0.03486050442704075
660,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.4680066468560829,1.6062547223457027,0.7233305686928777,-0.6027135439118154,-0.8032499545966264,-0.32506825614769624,-0.6686328159952504
661,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.16426221732428528,0.2318487698058273,-0.24587567400413404,-0.06298121832354857,0.2877025922801978,-0.32506825614769624,0.13755173319470793
662,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.100275511036451,0.1877175175975263,-1.2908840366128276,0.48058129965290874,1.0551672179901923,-0.32506825614769624,-0.05823544404036108
663,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-1.1126655135948376,-0.2857006603448962,1.3238511479369341,-0.6027135439118154,-0.36950181099979107,-0.32506825614769624,0.2749066177357711
664,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.416409943126635,0.4439791129986569,-0.1955451586073059,-0.7265020421046615,-0.6124336637309199,-0.32506825614769624,-0.5011037283706317
665,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.1126655135948376,-0.8685423232620781,1.283405850328052,-1.265936477155569,-1.0354827181212134,-0.32506825614769624,-0.5444532845038812
666,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.7965310815046535,-0.3344247508877308,0.7233305686928777,-1.8705600274103635,-1.5051533336892653,-0.32506825614769624,-0.4242687297111923
667,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.784141078946267,-0.4008125556223985,0.5714991815867576,-0.7265020421046615,-0.6457434906649202,-0.32506825614769624,-0.9656210508125129
668,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.7965310815046535,-1.0049042428429333,0.071104370729183,2.4550705614554067,2.6151407182449025,-6.9064398881732085,2.5300142234862633
669,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.16426221732428528,0.04129922001450467,0.17095814867538256,0.7486152672275479,1.4398229734203183,-0.32506825614769624,1.7742369461731131
670,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1518722147658988,0.40143435074611195,1.0472759263347886,-0.06100001443026687,-0.1097498506648539,-0.32506825614769624,0.052617772266010804
671,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.4680066468560829,-0.23957771161585206,-0.9310967567666467,0.7486152672275479,0.7339121161542204,-0.32506825614769624,0.11939116130725745
672,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.1126655135948376,0.4613241995295168,-1.1196040201461899,1.3287240101049123,0.8643509271244859,2.0916852436215922,1.2670160172462979
673,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.100275511036451,1.0686926890386332,0.4956281699343126,-0.26385319740738356,-1.003428127428982,-0.32506825614769624,-1.8550746352639358
674,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.3648132393971872,0.7208835737969728,-0.874962076303924,-0.26385319740738356,-0.2579528468364419,-0.32506825614769624,-1.9301379984686278
675,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.1518722147658988,0.2993421987715056,0.16406717404063717,-0.7265020421046615,-0.4440432493508841,-0.32506825614769624,-0.44300687760084184
676,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.784141078946267,1.1892909998299936,-1.5408313332527777,1.050784046515529,0.8596257658652923,-0.32506825614769624,1.1183357775043195
677,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-1.1126655135948376,0.6569037605133605,0.25504131487791076,-0.7265020421046615,-0.5530272004536142,-0.32506825614769624,-0.13020139276154907
678,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1126655135948376,0.11192368545741077,-2.0818396168571023,2.18904545103227,1.5580950433818619,2.0916852436215922,1.8562977943077723
679,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.1518722147658988,-1.7392716113064117,-1.402376838849007,0.7486152672275479,1.1668135037903435,-0.32506825614769624,1.62281897636873
680,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1.1126655135948376,-0.29724069640624007,-0.1930442006317042,0.11769905587849781,0.3889734151279817,-0.32506825614769624,0.2587830287572129
681,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1126655135948376,-0.44138754921346135,-1.336439410836721,1.0013582398934386,1.6396567362685155,-0.32506825614769624,2.0257213842764714
682,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.7325443752168193,0.4439791129986569,-0.07226467424266396,-0.4861686019094412,-0.4440432493508841,-0.32506825614769624,-0.9240781186213652
683,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.784141078946267,1.0686646945332539,-1.336439410836721,-0.38505440650314043,-0.3290665814992577,-0.32506825614769624,-0.6851306592919317
684,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.16426221732428528,0.6659848015491017,0.5923364546036757,-0.13520026614509886,-0.5007873779307687,-0.32506825614769624,0.2012980120079892
685,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4680066468560829,0.8575519735344069,-0.7734565678766064,1.0013582398934386,1.2010203291770936,-0.32506825614769624,1.2824212550599436
686,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.48039664941446936,0.5492722894406131,-0.46135596754446395,1.992493281344918,2.204643105869468,-0.32506825614769624,2.4973091142133876
687,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.48039664941446936,-0.154939202478852,0.29980887472034545,-0.7265020421046615,-0.5530272004536142,-0.32506825614769624,-0.3422556666501145
688,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.1126655135948376,-1.7871125108148915,0.9009708240043889,-0.7265020421046615,-0.5589022693615977,-0.32506825614769624,0.3468725664569591
689,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.1518722147658988,-0.24941353540980998,-0.4348085722604818,0.7890423491812051,1.3518630851298552,-1.9278244419326989,1.1530571156469174
